	clustering_label_bert	is_movie	title
7492	655	1	Tales of Hoffmann, The (1951)
7493	15	1	Cloud-Capped Star, The (Meghe Dhaka Tara) (1960)
7494	491	1	Shoulder Arms (1918)
7495	809	1	Reckless (1984)
7496	820	1	Black Eagle (1988)
7497	820	1	Legionnaire (1998)
7498	322	1	I, Monster (1971)
7499	699	1	Rich in Love (1993)
7500	665	1	7th Dawn, The (1964)
7501	26	1	Hour of the Furnaces, The (Hora de los hornos, La) (1968)
7502	397	1	David Copperfield (2000)
7503	238	1	Korczak (1990)
7504	480	1	Ali Zoua: Prince of the Streets (Ali Zaoua, prince de la rue) (2000)
7505	38	1	23 Paces to Baker Street (1956)
7506	964	1	Ryan (2004)
7507	949	1	Misérables, Les (1935)
7508	394	1	Vital Signs (1990)
7509	467	1	Dangerous Woman, A (1993)
7510	704	1	Top Dog (1995)
7511	404	1	Pebble and the Penguin, The (1995)
7512	0	1	Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach) (1968)
7513	433	1	Hell's Hinges (1916)
7514	301	1	Rocks (Das Rad) (2003)
7515	820	1	Derailed (2002)
7516	300	1	Wake of Death (2004)
7517	266	1	Wattstax (1973)
7518	845	1	Pure One (Pakeezah) (1972)
7519	955	1	Patriot, The (1998)
7520	955	1	Ticker (2001)
7521	292	1	True Heart Susie (1919)
7522	955	1	Out of Reach (2004)
7523	660	1	Two Rode Together (1961)
7524	386	1	Invaders from Mars (1986)
7525	14	1	Cover-Up (1991)
7526	246	1	Moonrise (1948)
7527	166	1	Peacekeeper, The (1997)
7528	740	1	White Shadows in the South Seas (1928)
7529	599	1	Duo (Pas de deux) (1968)
7530	380	1	Art of Dying, The (El Arte de Morir) (2000)
7531	152	1	Film Geek (2005)
7532	80	1	There Was a Crooked Man... (1970)
7533	250	1	Marriage Italian Style (Matrimonio all'italiana) (1964)
7534	872	1	Minion, The (1998)
7535	300	1	Sweepers (1998)
7536	456	1	Bridge of Dragons (1999)
7537	14	1	Storm Catcher (1999)
7538	402	1	H.M. Pulham, Esq. (1941)
7539	174	1	Sorority Babes in the Slimeball Bowl-O-Rama (1988)
7540	262	1	Friends of Eddie Coyle, The (1973)
7541	166	1	Last Warrior, The (Last Patrol, The) (2000)
7542	0	1	Land of the Pharaohs (1955)
7543	762	1	Heart of Midnight (1988)
7544	385	1	Hickey and Boggs (1972)
7545	130	1	Mister Johnson (1990)
7546	893	1	Innocent, The (Innocente, L') (1976)
7547	676	1	Thorn Birds, The (1983)
7548	456	1	Phantom Lover, The (Ye ban ge sheng) (1995)
7549	778	1	Detention (2003)
7550	393	1	V.I.P.s, The (1963)
7551	766	1	Flavor of Green Tea Over Rice (Ochazuke no aji) (1952)
7552	166	1	Defender, The (2004)
7553	178	1	Gretchen the Greenhorn (1916)
7554	233	1	Swades: We, the People (Our Country) (2004)
7555	30	1	Actress, the Dollars and the Transylvanians, The (Artista, dolarii si Ardelenii) (1979)
7556	348	1	Long Day Closes, The (1992)
7557	119	1	Kid Galahad (1937)
7558	23	1	Abigail's Party (1977)
7559	509	1	Hum Tum (2004)
7560	49	1	Genevieve (1953)
7561	500	1	Air Force (1943)
7562	862	1	Coquette (1929)
7563	702	1	Unconquered (1947)
7564	427	1	Man Hunt (1941)
7565	30	1	Oil, the Baby and the Transylvanians, The (Pruncul, petrolul si Ardelenii) (1981)
7566	217	1	Peter Pan (1960)
7567	391	1	Virginia City (1940)
7568	13	1	Shriek of the Mutilated (1974)
7569	315	1	Four Eyed Monsters (2005)
7570	482	1	Crime and Punishment (1935)
7571	890	1	Ethan Mao (2004)
7572	357	1	Charlie Chan in Shanghai (1935)
7573	139	1	Electric Shadows (Meng ying tong nian) (2004)
7574	160	1	Mistress (1992)
7575	261	1	Sun, The (Solntse) (2005)
7576	358	1	Thank God It's Friday (1978)
7577	930	1	Captain Newman, M.D. (1963)
7578	400	1	Lucky: No Time For Love (2005)
7579	269	1	Mohabbatein (2000)
7580	510	1	Body Bags (1993)
7581	529	1	Bakery Girl of Monceau, The (La boulangère de Monceau) (1963)
7582	398	1	House on 92nd Street, The (1945)
7583	304	1	Tom Thumb (1958)
7584	716	1	Mike Bassett: England Manager (2001)
7585	57	1	Room, The (2003)
7586	78	1	Call of the Wild, The (1935)
7587	122	1	Fall of the Roman Empire, The (1964)
7588	500	1	Strategic Air Command (1955)
7589	4	1	The Boy Friend (1971)
7590	144	1	Taras Bulba (1962)
7591	248	1	Two-Minute Warning (1976)
7592	139	1	Failan (2001)
7593	829	1	Teenage Caveman (2002)
7594	342	1	Torrid Zone (1940)
7595	878	1	Blade of the Ripper (1971)
7596	893	1	Card Player, The (Il cartaio) (2004)
7597	276	1	Seventh Veil, The (1945)
7598	424	1	Mondo Cane (1962)
7599	199	1	Egyptian, The (1954)
7600	430	1	Frightened City, The (1961)
7601	226	1	Brothers Karamazov, The (1958)
7602	739	1	Your Vice is a Locked Room and Only I Have the Key (1972)
7603	666	1	Trash (1970)
7604	573	1	Flesh and the Devil (1926)
7605	729	1	Tom and Jerry: The Movie (1992)
7606	71	1	Sherlock Holmes in Pearl of Death (Pearl of Death, The) (1944)
7607	922	1	Lumiere and Company (Lumière et compagnie) (1995)
7608	494	1	India (Indien) (1993)
7609	494	1	Cremator, The (Spalovac mrtvol) (1969)
7610	509	1	Shakthi: The Power (2002)
7611	420	1	Chalte Chalte (2003)
7612	523	1	Hanging Tree, The (1959)
7613	906	1	Cain and Mabel (1936)
7614	100	1	Mark of the Devil (Hexen bis aufs Blut gequält) (1970)
7615	205	1	Five Star Final (1931)
7616	784	1	Oklahoma Kid, The (1939)
7617	491	1	Tillie's Punctured Romance (1914)
7618	369	1	Carne (1991)
7619	100	1	Pigsty (Porcile) (1969)
7620	550	1	It! The Terror from Beyond Space (1958)
7621	188	1	Deep in the Woods (Promenons-nous dans les bois) (2000)
7622	308	1	Razorback (1984)
7623	526	1	Farewell to Arms, A (1957)
7624	301	1	When Dinosaurs Ruled the Earth (1970)
7625	578	1	Hot Millions (1968)
7626	172	1	Tender Trap, The (1955)
7627	710	1	Decision Before Dawn (1951)
7628	121	1	Silent Partner, The (1978)
7629	51	1	Scarecrows (1988)
7630	648	1	Beast, The (La bête) (1975)
7631	392	1	Don's Plum (2001)
7632	173	1	Moment After, The (1999)
7633	588	1	King of the Zombies (1941)
7634	157	1	Night Train to Munich (1941)
7635	144	1	Dalton, Les (2004)
7636	985	1	When I Grow Up, I'll Be a Kangaroo (Kad porastem bicu Kengur) (2004)
7637	149	1	Bridesmaid, The (Demoiselle d'honneur, La) (2004)
7638	188	1	Games of Love and Chance (L'esquive) (2003)
7639	812	1	Deathdream (a.k.a. Dead of Night) (1974)
7640	646	1	Bobby Deerfield (1977)
7641	342	1	Stage Door Canteen (1943)
7642	982	1	12 Angry Men (1997)
7643	3	1	Work of Director Michel Gondry, The (2003)
7644	149	1	L'enfance nue (Naked Childhood) (1968)
7645	137	1	I'll Cry Tomorrow (1955)
7646	181	1	American Gothic (1988)
7647	77	1	Hollywood Canteen (1944)
7648	413	1	Father and Son (Otets i syn) (2003)
7649	109	1	Phantom (O Fantasma) (2000)
7650	536	1	Donkey Skin (Peau d'âne) (1970)
7651	190	1	Peck on the Cheek, A (Kannathil Muthamittal) (2002)
7652	451	1	Velvet Vampire, The (1971)
7653	973	1	Puppet Master vs. Demonic Toys (Puppet Master 9) (2004)
7654	801	1	Lucky Night (1939)
7655	514	1	Anthropophagus: The Grim Reaper (Antropophagus) (Man Beast) (Savage Island, The) (Zombie's Rage, The) (1980)
7656	237	1	Hoffman (1970)
7657	221	1	Ricky Gervais Live: Animals (2003)
7658	221	1	Ricky Gervais Live 2: Politics (2004)
7659	951	1	Tokyo Chorus (Tôkyô no kôrasu) (1931)
7660	385	1	The Black Rose (1950)
7661	941	1	Romeo and Juliet (1936)
7662	519	1	It's Good to Be Alive (1974)
7663	858	1	Reconstituirea (Reconstruction) (1968)
7664	259	1	Gervaise (1956)
7665	355	1	Go, Go Second Time Virgin (Yuke yuke nidome no shojo) (1969)
7666	223	1	No Time for Comedy (1940)
7667	495	1	Whoopee! (1930)
7668	860	1	Edge of the City (1957)
7669	140	1	Tortilla Flat (1942)
7670	193	1	Gigot (1962)
7671	88	1	No Highway in the Sky (1951)
7672	270	1	Halloween Tree, The (1993)
7673	142	1	Clouds of May (Mayis sikintisi) (1999)
7674	28	1	Bad Girls (Biches, Les) (1968)
7675	17	1	Scalphunters, The (1968)
7676	283	1	Barking Dogs Never Bite (Flandersui gae) (2000)
7677	715	1	Sense of History, A (1992)
7678	6	1	Three Comrades (1938)
7679	200	1	Slender Thread, The (1965)
7680	985	1	When Father Was Away on Business (Otac na sluzbenom putu) (1985)
7681	317	1	Big Hand for the Little Lady, A (1966)
7682	718	1	State of Siege (État de siège) (1972)
7683	556	1	Whirlpool (1949)
7684	749	1	Grande école (2004)
7685	740	1	Island of Dr. Moreau, The (1977)
7686	148	1	Intern, The (2000)
7687	197	1	Hold Back the Dawn (1941)
7688	255	1	Gazebo, The (1959)
7689	483	1	Fixer, The (1968)
7690	554	1	Young Bess (1953)
7691	232	1	So Proudly We Hail! (1943)
7692	420	1	Raincoat (2004)
7693	714	1	Fastest Gun Alive, The (1956)
7694	170	1	Watch Out for the Automobile (Beregis avtomobilya) (1966)
7695	259	1	Girasoli, I (Sunflower) (1970)
7696	327	1	Play Dirty (1969)
7697	328	1	Silver Chalice, The (1954)
7698	728	1	George Washington Slept Here (1942)
7699	322	1	Name for Evil, A (1973)
7700	426	1	Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969)
7701	181	1	Town That Dreaded Sundown, The (1976)
7702	671	1	Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002)
7703	923	1	Amar Akbar Anthony (1977)
7704	91	1	Lies (Gojitmal) (1999)
7705	237	1	Human Desire (1954)
7706	828	1	She-Wolf of London (1946)
7707	742	1	Cradle of Fear (2001)
7708	945	1	Haunted Strangler, The (Grip of the Strangler) (1958)
7709	217	1	L-Shaped Room, The (1962)
7710	702	1	North West Mounted Police (1940)
7711	45	1	Great Caruso, The (1951)
7712	218	1	Call Me Madam (1953)
7713	976	1	Svengali (1931)
7714	123	1	May 6th (06/05) (2004)
7715	427	1	Moloch (Molokh) (1999)
7716	408	1	Crossworlds (1997)
7717	109	1	Like It Is (1998)
7718	79	1	Spider Forest (Geomi sup) (2004)
7719	178	1	Wonder Bar (1934)
7720	719	1	Underworld (1927)
7721	300	1	Fate Is the Hunter (1964)
7722	767	1	Prince of Foxes (1949)
7723	850	1	With a Song in My Heart (1952)
7724	197	1	Ole dole doff (1968)
7725	149	1	Deadly Circuit (Mortelle randonnée) (1983)
7726	159	1	Christopher Strong (1933)
7727	408	1	Urban Menace (1999)
7728	324	1	Hated (1994)
7729	350	1	Moon Is Blue, The (1953)
7730	381	1	Above and Beyond (1952)
7731	681	1	It's a Great Feeling (1949)
7732	540	1	Reincarnation of Peter Proud, The (1975)
7733	205	1	Beach Red (1967)
7734	282	1	Song to Remember, A (1945)
7735	797	1	Trance (1998)
7736	79	1	Seopyeonje (1993)
7737	666	1	Pornographer, The (Le pornographe) (2001)
7738	118	1	Our Relations (1936)
7739	753	1	Hunchback, The (1997)
7740	555	1	Someone's Watching Me! (1978)
7741	225	1	Sue (1997)
7742	517	1	Kapò (1959)
7743	601	1	Phenix City Story, The (1955)
7744	172	1	Come Blow Your Horn (1963)
7745	303	1	Susan Slept Here (1954)
7746	157	1	Tumbledown (1988)
7747	958	1	Buster Keaton: A Hard Act to Follow (1987)
7748	4	1	What's the Matter with Helen? (1971)
7749	4	1	Broadway Melody of 1936 (1935)
7750	514	1	Boy on a Dolphin (1957)
7751	509	1	Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973)
7752	589	1	Beneath the 12-Mile Reef (1953)
7753	506	1	The Oscar (1966)
7754	918	1	Lbs. (2004)
7755	123	1	Voyeur (Abel) (1986)
7756	702	1	Squaw Man, The (1914)
7757	927	1	Alice in Wonderland (1933)
7758	59	1	Red Bear, A (Un oso rojo) (2002)
7759	538	1	Dark Night of the Scarecrow (1981)
7760	366	1	One Million B.C. (1940)
7761	354	1	Where the Red Fern Grows (2003)
7762	496	1	Murder, Inc. (1960)
7763	883	1	Promoter, The (Card, The) (1952)
7764	124	1	Merrily We Live (1938)
7765	494	1	Wedding Party, The (Die Bluthochzeit) (2005)
7766	640	1	Countdown (1968)
7767	381	1	Rogue Cop (1954)
7768	595	1	That Forsyte Woman (1949)
7769	38	1	Lady Vanishes, The (1979)
7770	50	1	Murder, He Says (1945)
7771	504	1	Martha (1974)
7772	63	1	Party Girl (1958)
7773	65	1	Long and Short of It, The (2003)
7774	431	1	Padrecito, El (Little Priest) (1964)
7775	662	1	Tube Tales (1999)
7776	212	1	Fox, The (1967)
7777	840	1	Jerry Springer: The Opera (2005)
7778	183	1	Olsen Gang, The (Olsen-Banden) (1968)
7779	582	1	There Was a Father (Chichi ariki) (1942)
7780	35	1	Drum (2004)
7781	313	1	Bombshell (1933)
7782	97	1	Gendarme Gets Married, The (Le gendarme se marie) (1968)
7783	450	1	Counsellor at Law (1933)
7784	455	1	Daughter from Danang (2002)
7785	312	1	Vacation from Marriage (1945)
7786	566	1	Fuehrer's Face, Der (1942)
7787	739	1	Witch Who Came from the Sea, The (1976)
7788	97	1	You'll Find Out (1940)
7789	89	1	Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929)
7790	506	1	Flamingo Road (1949)
7791	87	1	1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982)
7792	303	1	Deep End (1970)
7793	233	1	Tramp, The (Awaara) (Awara) (1951)
7794	142	1	Small Town, The (a.k.a. The Town) (Kasaba) (1997)
7795	331	1	Habit (1995)
7796	1	1	Man Who Could Work Miracles, The (1936)
7797	578	1	These Are the Damned (a.k.a. The Damned) (1963)
7798	4	1	Maytime (1937)
7799	989	1	M (1951)
7800	763	1	Mendy: A Question of Faith (2003)
7801	599	1	Madam Satan (1930)
7802	601	1	Brotherhood, The (1968)
7803	301	1	Alone in the Wilderness (2004)
7804	666	1	August Mordum's Underground (2003)
7805	118	1	Killer McCoy (1947)
7806	600	1	It's Alive 2: It Lives Again (1978)
7807	247	1	Man I Love, The (1947)
7808	817	1	Intruder in the Dust (1949)
7809	260	1	Man Called Peter, A (1955)
7810	42	1	Doppelganger (Dopperugengâ) (2003)
7811	381	1	Secret Ceremony (1968)
7812	149	1	Dillinger Is Dead (Dillinger è morto) (1969)
7813	896	1	Illustrious Corpses (Cadaveri eccellenti) (1976)
7814	149	1	Beau Serge, Le (1958)
7815	112	1	One Fine Spring Day (Bomnaleun ganda) (2001)
7816	748	1	Silent World, The (Le monde du silence) (1956)
7817	109	1	Sergeant, The (1968)
7818	70	1	Different from the Others (Anders als die Andern) (1919)
7819	126	1	Days of Glory (1944)
7820	600	1	It's Alive III: Island of the Alive (1987)
7821	34	1	Forever Amber (1947)
7822	323	1	Billy the Kid (1941)
7823	222	1	One Foot in Heaven (1941)
7824	708	1	The Great Waltz (1938)
7825	675	1	Catered Affair, The (1956)
7826	772	1	Under the Sun of Satan (Sous le soleil de Satan) (1987)
7827	100	1	Night Train Murders (Last Stop on the Night Train) (Ultimo treno della notte, L') (1975)
7828	195	1	Hannie Caulder (1971)
7829	577	1	Demonic Toys (1992)
7830	353	1	On the Silver Globe (Na srebrnym globie) (1988)
7831	905	1	One Week (1920)
7832	815	1	Convict 13 (1920)
7833	400	1	Chori Chori Chupke Chupke (2001)
7834	277	1	Return of the King, The (1980)
7835	815	1	Scarecrow, The (1920)
7836	420	1	Mujhse Shaadi Karogi (2004)
7837	400	1	Disco Dancer (1983)
7838	239	1	Toothless (1997)
7839	126	1	North Star, The (1943)
7840	50	1	Haunted House, The (1921)
7841	960	1	Polar Bear King, The (Kvitebjørn Kong Valemon) (1991)
7842	102	1	Django, Kill... If You Live, Shoot! (Se sei vivo spara) (1967)
7843	30	1	Navajo Joe (1966)
7844	400	1	Kaho Naa... Pyaar Hai (2000)
7845	113	1	Asphalt (1929)
7846	718	1	Skidoo (1968)
7847	905	1	Boat, The (1921)
7848	570	1	Cirque du Soleil: Varekai (2003)
7849	669	1	Rasputin (1996)
7850	420	1	Main Prem Ki Diwani Hoon (2003)
7851	852	1	The Miracle of Our Lady of Fatima (1952)
7852	78	1	A Gathering of Eagles (1963)
7853	815	1	Paleface, The (1922)
7854	378	1	Seven Thieves (1960)
7855	61	1	Jacques Brel Is Alive and Well and Living in Paris (1975)
7856	4	1	Orchestra Wives (1942)
7857	400	1	Hum Aapke Hain Koun...! (1994)
7858	682	1	Chinaman (Kinamand) (2005)
7859	763	1	Two of Us, The (Le vieil homme et l'enfant) (1967)
7860	90	1	Distance (2001)
7861	346	1	I Love You, I Love You (Je t'aime je t'aime) (1968)
7862	94	1	Trog (1970)
7863	815	1	Blacksmith, The (1922)
7864	857	1	Strongest Man in the World, The (1975)
7865	543	1	Gung Ho! (Gung Ho!: The Story of Carlson's Makin Island Raiders) (1943)
7866	39	1	Kismet (1944)
7867	193	1	Scorpio Rising (1964)
7868	402	1	Street Angel (1928)
7869	465	1	Frozen North, The (1922)
7870	815	1	Electric House, The (1922)
7871	400	1	Om Jai Jagadish (2002)
7872	905	1	Daydreams (1922)
7873	593	1	Down Argentine Way (1940)
7874	115	1	Europeans, The (1979)
7875	647	1	My Dear Secretary (1948)
7876	78	1	Decision at Sundown (1957)
7877	481	1	Throw Down (Yau doh lung fu bong) (2004)
7878	833	1	Message from Space (Uchu Kara no Messeji) (Return to Jelucia) (1978)
7879	119	1	Craig's Wife (1936)
7880	99	1	Waxworks (Das Wachsfigurenkabinett) (1924)
7881	905	1	Love Nest, The (1923)
7882	400	1	Aankhen (2002)
7883	971	1	Organizer, The (I compagni) (1963)
7884	119	1	Christmas Holiday (1944)
7885	178	1	Back Street (1961)
7886	521	1	Up in Arms (1944)
7887	207	1	And Now My Love (Toute une vie) (1974)
7888	104	1	Home Alone 4 (2002)
7889	223	1	Code Conspiracy, The (2002)
7890	987	1	Rains of Ranchipur, The (1955)
7891	767	1	Dark Forces (Harlequin) (1980)
7892	168	1	High and Dry (1954)
7893	216	1	Devil's Playground, The (1976)
7894	321	1	Riot in Cell Block 11 (1954)
7895	38	1	Nickelodeon (1976)
7896	15	1	Seventh Horse of the Sun  (Suraj Ka Satvan Ghoda) (1993)
7897	133	1	The Raid (1954)
7898	115	1	Belphecor: Curse of the Mummy (Belphégor - Le fantôme du Louvre) (2001)
7899	261	1	Kill! (Kiru) (1968)
7900	280	1	Thirty-Five Something (Tout pour plaire) (2005)
7901	365	1	Ninja Wars (Iga ninpôchô) (1984)
7902	251	1	Saps at Sea (1940)
7903	402	1	Misadventures of Margaret, The (1998)
7904	320	1	My Foolish Heart (1949)
7905	651	1	Trader Horn (1931)
7906	630	1	Hands of the Ripper (1971)
7907	696	1	Old Man Made in Spain (Abuelo made in Spain) (1969)
7908	479	1	What Is It? (2005)
7909	942	1	8 Diagram Pole Fighter, The (a.k.a. Invincible Pole Fighter) (Wu Lang ba gua gun) (1984)
7910	591	1	Spiders, Part 2: The Diamond Ship, The (Die Spinnen, 2. Teil - Das Brillantenschiff) (1920)
7911	708	1	Brother 2 (Brat 2) (2000)
7912	676	1	At Long Last Love (1975)
7913	315	1	Bungee Jumping of Their Own (Beonjijeompeureul hada) (2001)
7914	731	1	Chronicle of the Years of Fire (Chronique des années de braise) (1975)
7915	544	1	Edge of Darkness (1943)
7916	497	1	Magus, The (1968)
7917	904	1	Pooh's Grand Adventure: The Search for Christopher Robin (1997)
7918	586	1	Rasen (1998)
7919	7	1	Twisted Nerve (1968)
7920	118	1	Summer Holiday (1948)
7921	130	1	Mandabi (The Money Order) (1968)
7922	361	1	For Love of Ivy (1968)
7923	499	1	Emma (1932)
7924	673	1	Smilin' Through (1932)
7925	126	1	Beyond Enemy Lines (Framom främsta linjen) (2004)
7926	767	1	Diamond Girl (1998)
7927	26	1	Second Civil War, The (1997)
7928	383	1	Jericho Mile, The (1979)
7929	774	1	Stand by for Action (1942)
7930	728	1	Bye Bye Braverman (1968)
7931	272	1	Skeleton Man (2004)
7932	361	1	Female Vampire (Les avaleuses) (Erotic Kill) (1973)
7933	233	1	Outrageous Class (Hababam sinifi) (1975)
7934	821	1	Question of Silence, A (De stilte rond Christine M.) (1982)
7935	258	1	Nutcracker, The (1993)
7936	40	1	Captive, The (La captive) (2000)
7937	127	1	Love That Boy (2003)
7938	156	1	Jolson Sings Again (1949)
7939	997	1	Journey, The (1959)
7940	738	1	Crimson Kimono, The (1959)
7941	692	1	Silent Night, Deadly Night III: Better Watch Out! (1989)
7942	45	1	Student of Prague, The (a.k.a. Bargain with Satan, A) (Student von Prag, Der) (1913)
7943	197	1	High School (1968)
7944	401	1	Raw Meat (Death Line) (1973)
7945	634	1	They Won't Forget (1937)
7946	75	1	Emperor Jones, The (1933)
7947	378	1	Woman on the Beach, The (1947)
7948	764	1	Day They Robbed the Bank of England, The (1960)
7949	76	1	Daughters of Darkness (Les lèvres rouges) (1971)
7950	593	1	Ghosts (Gespenster) (2005)
7951	316	1	Truly Human (Et rigtigt menneske) (2001)
7952	51	1	Pool, The (Swimming Pool - Der Tod feiert mit) (2001) 
7953	109	1	Strange Behavior (1981)
7954	719	1	Racket, The (1928)
7955	523	1	Kitty (1945)
7956	751	1	Godzilla Raids Again (Gojira no gyakushû) (1955)
7957	438	1	Paper Lion (1968)
7958	751	1	Destroy All Monsters (Kaijû sôshingeki) (1968)
7959	95	1	Eyes of a Stranger (1981)
7960	136	1	Outcast of the Islands (1952)
7961	582	1	Comedy of Innocence (Comédie de l'innocence) (2000)
7962	241	1	Dealer (2004)
7963	595	1	Sisters, The (1938)
7964	841	1	Orwell Rolls in His Grave (2003)
7965	629	1	The Thief (1952)
7966	593	1	Captive (Cautiva) (2004) 
7967	547	1	Pale Flower (Kawaita hana) (1964)
7968	749	1	Private (2004)
7969	751	1	Ghidorah, the Three-Headed Monster (San daikaijû: Chikyû saidai no kessen) (1964)
7970	150	1	Mickey's Twice Upon a Christmas (2004)
7971	309	1	Suez (1938)
7972	357	1	Meet Me in Las Vegas (1956)
7973	292	1	Papa's Delicate Condition (1963)
7974	94	1	Jacqueline Susann's Once Is Not Enough (1975)
7975	86	1	Prizefighter and the Lady, The (1933)
7976	6	1	Son of Monte Cristo, The (1940)
7977	240	1	Run, Man, Run! (Corri uomo corri) (1968)
7978	212	1	Girl Play (2004)
7979	612	1	Pelicanman (Pelikaanimies) (2004)
7980	582	1	Apart from You (After Our Separation) (Kimi to wakarete) (1933)
7981	635	1	Letter, The (1929)
7982	847	1	Monsturd (2003)
7983	836	1	Guns at Batasi (1964)
7984	807	1	Savage Messiah (1972)
7985	580	1	Westward Passage (1932)
7986	793	1	Bright Victory (1951)
7987	521	1	On the Riviera (1951)
7988	468	1	Five Minutes to Live (1961)
7989	254	1	I Am Curious (Blue) (Jag är nyfiken - en film i blått) (1968)
